User_ID,Workspace_ID,Timecard_Date,Hours_Logged
11893225,33633755,01/10/2020,0.75
11893225,20459685,01/10/2020,1.25
11893225,20459435,02/10/2020,0.75
11893225,30520675,02/10/2020,0.5
11893225,30520675,02/10/2020,0.5
11893225,20459685,02/10/2020,2.5
11893225,32826685,02/10/2020,0.5
11893225,33071475,02/10/2020,0.25
11893225,33532155,02/10/2020,0.25
11893225,33583895,02/10/2020,0.5
11893225,33629365,02/10/2020,0.25
11893225,33633755,02/10/2020,0.25
11893225,20459435,05/10/2020,0.5
11893225,30520675,05/10/2020,0.5
11893225,30520675,05/10/2020,0.5
11893225,32450715,05/10/2020,0.25
11893225,32826685,05/10/2020,0.25
11893225,33071475,05/10/2020,0.25
11893225,33532155,05/10/2020,0.25
11893225,33583895,05/10/2020,0.25
11893225,33629365,05/10/2020,0.25
11893225,20459435,06/10/2020,0.5
11893225,30520675,06/10/2020,0.5
11893225,30520675,06/10/2020,0.5
11893225,20459685,06/10/2020,2
11893225,32826685,06/10/2020,0.5
11893225,33071475,06/10/2020,0.25
11893225,33532155,06/10/2020,0.5
11893225,33583895,06/10/2020,0.5
11893225,33629365,06/10/2020,0.5
11893225,33633755,06/10/2020,0.25
11893225,33683905,06/10/2020,0.5
11893225,33769985,06/10/2020,0.25
11893225,20459685,06/10/2020,1.5
11893225,20459435,07/10/2020,0.5
11893225,30520675,07/10/2020,0.25
11893225,30520675,07/10/2020,0.25
11893225,32450715,07/10/2020,0.25
11893225,32826685,07/10/2020,0.25
11893225,33071475,07/10/2020,0.25
11893225,20459685,07/10/2020,2
11893225,33532155,07/10/2020,0.25
11893225,33583895,07/10/2020,1
11893225,20459685,07/10/2020,0.5
11893225,33629365,07/10/2020,1
11893225,33633755,07/10/2020,0.25
11893225,33683905,07/10/2020,0.5
11893225,33769985,07/10/2020,0.5
11893225,20459435,08/10/2020,0.5
11893225,30520675,08/10/2020,0.25
11893225,30520675,08/10/2020,0.25
11893225,20459685,08/10/2020,1
11893225,32450715,08/10/2020,0.5
11893225,32826685,08/10/2020,0.25
11893225,32931345,08/10/2020,0.25
11893225,33071475,08/10/2020,0.25
11893225,33532155,08/10/2020,0.25
11893225,33583895,08/10/2020,1
11893225,33629365,08/10/2020,0.5
11893225,33633755,08/10/2020,0.25
11893225,33683905,08/10/2020,1
11893225,33769985,08/10/2020,0.25
11893225,20459435,12/10/2020,1
11893225,30520675,12/10/2020,0.25
11893225,30520675,12/10/2020,0.5
11893225,20459685,12/10/2020,2.5
11893225,32826685,12/10/2020,0.25
11893225,20459685,12/10/2020,0.5
11893225,33071475,12/10/2020,0.25
11893225,33532155,12/10/2020,0.5
11893225,33583895,12/10/2020,0.75
11893225,33629365,12/10/2020,0.25
11893225,33683905,12/10/2020,0.5
11893225,33769985,12/10/2020,0.25
11893225,20459435,13/10/2020,1
11893225,32826685,13/10/2020,0.25
11893225,33071475,13/10/2020,0.5
11893225,33532155,13/10/2020,0.25
11893225,33583895,13/10/2020,0.25
11893225,33629365,13/10/2020,0.75
11893225,33633755,13/10/2020,0.25
11893225,33683905,13/10/2020,0.25
11893225,33769985,13/10/2020,0.25
11893225,20459685,13/10/2020,0.5
11893225,20459685,13/10/2020,0.5
11893225,20459435,14/10/2020,1
11893225,32826685,14/10/2020,0.25
11893225,33071475,14/10/2020,0.25
11893225,33532155,14/10/2020,0.5
11893225,33583895,14/10/2020,1
11893225,33629365,14/10/2020,0.5
11893225,33633755,14/10/2020,0.25
11893225,33683905,14/10/2020,0.25
11893225,33769985,14/10/2020,0.25
11893225,20459685,14/10/2020,1
11893225,20459685,14/10/2020,1
11893225,20459435,15/10/2020,1.5
11893225,30520675,15/10/2020,0.25
11893225,30520675,15/10/2020,0.25
11893225,32450715,15/10/2020,0.25
11893225,32826685,15/10/2020,0.25
11893225,33071475,15/10/2020,0.5
11893225,20459685,15/10/2020,0.5
11893225,20459685,15/10/2020,0.5
11893225,33532155,15/10/2020,0.5
11893225,33583895,15/10/2020,1
11893225,33629365,15/10/2020,0.5
11893225,33633755,15/10/2020,0.25
11893225,20459435,19/10/2020,1.5
11893225,30520675,19/10/2020,0.5
11893225,30520675,19/10/2020,0.5
11893225,32450715,19/10/2020,0.25
11893225,33532155,19/10/2020,0.25
11893225,33583895,19/10/2020,2
11893225,33654065,19/10/2020,1
11893225,33769985,19/10/2020,0.25
11893225,20459685,19/10/2020,1.5
11893225,20459435,20/10/2020,2
11893225,33583895,20/10/2020,1.5
11893225,20459685,20/10/2020,3
11893225,33654065,20/10/2020,1
11893225,33769985,20/10/2020,0.25
11893225,20459685,20/10/2020,0.5
11893225,20459435,21/10/2020,1.5
11893225,33583895,21/10/2020,2
11893225,33583895,21/10/2020,2
11893225,33654065,21/10/2020,0.25
11893225,33683905,21/10/2020,0.25
11893225,33868195,21/10/2020,0.25
11893225,33897825,21/10/2020,0.5
11893225,33921065,21/10/2020,0.75
11893225,20459685,21/10/2020,1
11893225,20459685,21/10/2020,0.25
11893225,20459435,22/10/2020,1
11893225,20459495,22/10/2020,1
11893225,30520675,22/10/2020,0.25
11893225,30520675,22/10/2020,0.25
11893225,32826685,22/10/2020,0.25
11893225,33071475,22/10/2020,0.25
11893225,20459685,22/10/2020,0.25
11893225,33532155,22/10/2020,0.25
11893225,33583895,22/10/2020,1
11893225,33583895,22/10/2020,2
11893225,33629365,22/10/2020,0.25
11893225,33654065,22/10/2020,0.5
11893225,33769985,22/10/2020,0.25
11893225,33868195,22/10/2020,0.25
11893225,33921065,22/10/2020,0.5
11893225,20459435,23/10/2020,1.5
11893225,20459685,23/10/2020,0.5
11893225,20459685,23/10/2020,0.5
11893225,33071475,23/10/2020,0.25
11893225,33583895,23/10/2020,0.5
11893225,33583895,23/10/2020,1
11893225,33629365,23/10/2020,0.25
11893225,33633755,23/10/2020,1.5
11893225,33654065,23/10/2020,0.5
11893225,33683905,23/10/2020,0.25
11893225,33897825,23/10/2020,0.75
11893225,33921065,23/10/2020,0.5
11893225,30520675,26/10/2020,0.25
11893225,30520675,26/10/2020,0.25
11893225,20459435,27/10/2020,1
11893225,20459685,27/10/2020,1.5
11893225,33583895,27/10/2020,0.5
11893225,33633755,27/10/2020,3
11893225,33683905,27/10/2020,0.25
11893225,33769985,27/10/2020,0.5
11893225,33897825,27/10/2020,0.25
11893225,33921065,27/10/2020,0.25
11893225,20459685,27/10/2020,0.25
11893225,20459435,28/10/2020,1
11893225,33583895,28/10/2020,0.25
11893225,33633755,28/10/2020,1
11893225,33683905,28/10/2020,0.25
11893225,20459685,28/10/2020,2.5
11893225,33769985,28/10/2020,0.75
11893225,34051115,28/10/2020,1
11893225,34057205,28/10/2020,1
11893225,20459685,28/10/2020,0.5
11893225,20459435,29/10/2020,1.5
11893225,20459685,29/10/2020,1
11893225,33583895,29/10/2020,1.5
11893225,33633755,29/10/2020,0.25
11893225,33769985,29/10/2020,0.5
11893225,34051115,29/10/2020,0.75
11893225,20459435,30/10/2020,0.5
11893225,20459495,30/10/2020,1
11893225,20459685,30/10/2020,1.5
11893225,32931345,30/10/2020,0.25
11893225,33583895,30/10/2020,0.5
11893225,33584605,30/10/2020,0.25
11893225,33683905,30/10/2020,0.5
11893225,33727235,30/10/2020,0.5
11893225,33769985,30/10/2020,0.25
11893225,33868195,30/10/2020,0.25
11893225,33897825,30/10/2020,0.5
11893225,33921065,30/10/2020,0.25
11893225,34051115,30/10/2020,0.5
11893225,34057205,30/10/2020,0.5
11893225,20459435,02/11/2020,0.75
11893225,30520675,02/11/2020,0.25
11893225,30520675,02/11/2020,0.25
11893225,20459685,02/11/2020,1
11893225,33583895,02/11/2020,0.25
11893225,33583895,02/11/2020,0.75
11893225,33584605,02/11/2020,0.5
11893225,33584605,02/11/2020,0.5
11893225,33683905,02/11/2020,0.25
11893225,33727235,02/11/2020,0.25
11893225,33769985,02/11/2020,0.5
11893225,33921065,02/11/2020,0.25
11893225,34051115,02/11/2020,0.25
11893225,34057205,02/11/2020,0.5
11893225,20459685,02/11/2020,1
11893225,20459435,03/11/2020,0.5
11893225,20459685,03/11/2020,2
11893225,33584605,03/11/2020,0.5
11893225,33584605,03/11/2020,0.5
11893225,33727235,03/11/2020,0.5
11893225,33769985,03/11/2020,0.25
11893225,34154495,03/11/2020,1
11893225,34154915,03/11/2020,2.5
11893225,20459685,03/11/2020,0.5
11893225,20459435,04/11/2020,0.5
11893225,30520675,04/11/2020,0.25
11893225,30520675,04/11/2020,0.25
11893225,20459685,04/11/2020,0.5
11893225,33584605,04/11/2020,0.25
11893225,33584605,04/11/2020,0.5
11893225,33633755,04/11/2020,0.25
11893225,33727235,04/11/2020,0.25
11893225,33769985,04/11/2020,0.5
11893225,34154495,04/11/2020,2
11893225,34154915,04/11/2020,1
11893225,20459685,04/11/2020,1.5
11893225,20459435,05/11/2020,1
11893225,20459685,05/11/2020,1
11893225,33584605,05/11/2020,1
11893225,33584605,05/11/2020,0.25
11893225,33633755,05/11/2020,0.75
11893225,33769985,05/11/2020,0.25
11893225,34154495,05/11/2020,1
11893225,20459685,05/11/2020,0.75
11893225,20459435,06/11/2020,1
11893225,30520675,06/11/2020,0.5
11893225,30520675,06/11/2020,0.25
11893225,20459685,06/11/2020,0.5
11893225,31980525,06/11/2020,1.25
11893225,20459685,06/11/2020,0.5
11893225,33584605,06/11/2020,1
11893225,33584605,06/11/2020,0.25
11893225,33633755,06/11/2020,1
11893225,20459685,06/11/2020,0.5
11893225,34154495,06/11/2020,0.75
11893225,20459435,09/11/2020,1
11893225,30520675,09/11/2020,0.25
11893225,30520675,09/11/2020,0.25
11893225,31980525,09/11/2020,0.5
11893225,20459685,09/11/2020,0.5
11893225,33431535,09/11/2020,0.25
11893225,33584605,09/11/2020,0.5
11893225,33584605,09/11/2020,0.25
11893225,33633755,09/11/2020,0.5
11893225,33769985,09/11/2020,0.5
11893225,33963035,09/11/2020,0.75
11893225,34057205,09/11/2020,0.25
11893225,34154495,09/11/2020,0.25
11893225,34289215,09/11/2020,0.5
11893225,20459435,10/11/2020,1
11893225,30520675,10/11/2020,0.25
11893225,30520675,10/11/2020,0.25
11893225,20459685,10/11/2020,2.5
11893225,33584605,10/11/2020,0.5
11893225,33633755,10/11/2020,0.5
11893225,33769985,10/11/2020,0.5
11893225,33963035,10/11/2020,0.75
11893225,34289215,10/11/2020,0.25
11893225,20459435,11/11/2020,0.5
11893225,30520675,11/11/2020,0.5
11893225,30520675,11/11/2020,0.5
11893225,20459685,11/11/2020,1
11893225,31980525,11/11/2020,0.25
11893225,33584605,11/11/2020,0.25
11893225,33633755,11/11/2020,0.5
11893225,33769985,11/11/2020,0.5
11893225,33963035,11/11/2020,0.75
11893225,20459685,11/11/2020,0.5
11893225,34057205,11/11/2020,0.25
11893225,34154495,11/11/2020,0.25
11893225,34247955,11/11/2020,2
11893225,20459435,12/11/2020,1.5
11893225,30520675,12/11/2020,0.25
11893225,31980525,12/11/2020,1.25
11893225,33584605,12/11/2020,0.5
11893225,33633755,12/11/2020,0.25
11893225,33769985,12/11/2020,0.75
11893225,33963035,12/11/2020,0.5
11893225,34247955,12/11/2020,1.5
11893225,20459435,17/11/2020,0.5
11893225,30520675,17/11/2020,0.5
11893225,30520675,17/11/2020,0.5
11893225,31980525,17/11/2020,0.25
11893225,20459685,17/11/2020,1.5
11893225,20459685,17/11/2020,0.25
11893225,33584605,17/11/2020,0.25
11893225,33633755,17/11/2020,0.25
11893225,33769985,17/11/2020,0.25
11893225,33963035,17/11/2020,0.25
11893225,34057205,17/11/2020,0.25
11893225,20459685,17/11/2020,1.5
11893225,34154495,17/11/2020,0.5
11893225,34247955,17/11/2020,0.5
11893225,34289215,17/11/2020,0.5
11893225,34357585,17/11/2020,0.25
11893225,20459435,18/11/2020,0.5
11893225,20459495,18/11/2020,1
11893225,31980525,18/11/2020,0.25
11893225,32398655,18/11/2020,0.5
11893225,33584605,18/11/2020,0.5
11893225,33633755,18/11/2020,0.75
11893225,33769985,18/11/2020,1
11893225,33963035,18/11/2020,0.25
11893225,34057205,18/11/2020,0.5
11893225,34247955,18/11/2020,0.5
11893225,20459685,18/11/2020,0.5
11893225,20459685,18/11/2020,1.5
11893225,20459435,19/11/2020,0.5
11893225,20459495,19/11/2020,1
11893225,30520675,19/11/2020,0.25
11893225,30520675,19/11/2020,0.25
11893225,31980525,19/11/2020,0.5
11893225,32398655,19/11/2020,1.5
11893225,33769985,19/11/2020,0.25
11893225,34247955,19/11/2020,0.5
11893225,34444945,19/11/2020,1.75
11893225,34445295,19/11/2020,1.75
11893225,23420145,20/11/2020,1.5
11893225,20459435,20/11/2020,0.5
11893225,31980525,20/11/2020,0.25
11893225,32398655,20/11/2020,0.25
11893225,33633755,20/11/2020,0.25
11893225,33769985,20/11/2020,0.5
11893225,34247955,20/11/2020,0.25
11893225,34444945,20/11/2020,0.5
11893225,34445295,20/11/2020,0.5
11893225,34463115,20/11/2020,3
11893225,20459685,20/11/2020,1
11893225,23420145,23/11/2020,0.5
11893225,20459435,23/11/2020,0.75
11893225,30520675,23/11/2020,0.5
11893225,30520675,23/11/2020,0.5
11893225,31980525,23/11/2020,0.25
11893225,32398655,23/11/2020,0.25
11893225,33769985,23/11/2020,0.25
11893225,33849195,23/11/2020,0.5
11893225,20459685,23/11/2020,1
11893225,34247955,23/11/2020,0.25
11893225,20459685,23/11/2020,1.5
11893225,34444945,23/11/2020,0.5
11893225,34445295,23/11/2020,0.5
11893225,34463115,23/11/2020,0.25
11893225,34463745,23/11/2020,0.5
11893225,23420145,24/11/2020,0.5
11893225,20459435,24/11/2020,0.5
11893225,20459685,24/11/2020,1
11893225,32398655,24/11/2020,0.25
11893225,33769985,24/11/2020,0.25
11893225,20459685,24/11/2020,0.25
11893225,33849195,24/11/2020,0.5
11893225,34156075,24/11/2020,3.25
11893225,34247955,24/11/2020,0.25
11893225,34444945,24/11/2020,0.5
11893225,34445295,24/11/2020,0.5
11893225,34463115,24/11/2020,0.5
11893225,23420145,25/11/2020,0.25
11893225,20459435,25/11/2020,1.5
11893225,30260075,25/11/2020,0.75
11893225,31980525,25/11/2020,0.5
11893225,32398655,25/11/2020,0.5
11893225,20459685,25/11/2020,0.25
11893225,33769985,25/11/2020,0.25
11893225,33849195,25/11/2020,0.5
11893225,20459685,25/11/2020,1
11893225,34156075,25/11/2020,1
11893225,34247955,25/11/2020,0.25
11893225,34463745,25/11/2020,0.5
11893225,23420145,26/11/2020,0.25
11893225,20459435,26/11/2020,0.75
11893225,30260075,26/11/2020,0.25
11893225,20459685,26/11/2020,1.5
11893225,31980525,26/11/2020,0.5
11893225,20459685,26/11/2020,0.5
11893225,32398655,26/11/2020,0.25
11893225,33769985,26/11/2020,0.5
11893225,33849195,26/11/2020,0.25
11893225,34156075,26/11/2020,0.5
11893225,34247955,26/11/2020,0.25
11893225,34266745,26/11/2020,0.25
11893225,34463745,26/11/2020,1.5
11893225,23420145,27/11/2020,0.25
11893225,20459435,27/11/2020,1.5
11893225,30260075,27/11/2020,0.25
11893225,30520675,27/11/2020,0.25
11893225,30520675,27/11/2020,0.25
11893225,20459685,27/11/2020,0.25
11893225,31980525,27/11/2020,0.25
11893225,32398655,27/11/2020,0.25
11893225,20459685,27/11/2020,2
11893225,33633755,27/11/2020,0.75
11893225,33769985,27/11/2020,0.5
11893225,33849195,27/11/2020,0.5
11893225,34156075,27/11/2020,0.5
11893225,34247955,27/11/2020,0.25
11893225,34266745,27/11/2020,0.75
11893225,34444945,27/11/2020,0.25
11893225,34463745,27/11/2020,0.25
11893225,34581045,27/11/2020,0.25
11893225,23420145,30/11/2020,0.5
11893225,20459435,30/11/2020,0.75
11893225,30260075,30/11/2020,0.75
11893225,30520675,30/11/2020,0.5
11893225,30520675,30/11/2020,0.5
11893225,31980525,30/11/2020,0.25
11893225,32398655,30/11/2020,0.25
11893225,20459685,30/11/2020,1
11893225,33769985,30/11/2020,0.25
11893225,33849195,30/11/2020,0.5
11893225,34156075,30/11/2020,0.25
11893225,34247955,30/11/2020,0.75
11893225,34266745,30/11/2020,1
11893225,34463745,30/11/2020,0.25
11893225,20459685,30/11/2020,0.5
11893225,23420145,01/12/2020,0.25
11893225,20459435,01/12/2020,1.5
11893225,30260075,01/12/2020,0.5
11893225,31619005,01/12/2020,1.5
11893225,32398655,01/12/2020,0.25
11893225,33849195,01/12/2020,0.25
11893225,34247955,01/12/2020,0.25
11893225,34266745,01/12/2020,1
11893225,34463745,01/12/2020,0.5
11893225,20459685,01/12/2020,1
11893225,20459685,01/12/2020,0.5
11893225,23420145,02/12/2020,0.25
11893225,20459435,02/12/2020,0.5
11893225,31619005,02/12/2020,0.5
11893225,31719355,02/12/2020,0.25
11893225,31980525,02/12/2020,0.25
11893225,32398655,02/12/2020,0.25
11893225,33252105,02/12/2020,0.5
11893225,20459685,02/12/2020,1
11893225,33633755,02/12/2020,0.5
11893225,33769985,02/12/2020,0.25
11893225,33849195,02/12/2020,0.25
11893225,34156075,02/12/2020,0.5
11893225,34247955,02/12/2020,0.25
11893225,34266745,02/12/2020,1
11893225,34463745,02/12/2020,0.25
11893225,20459685,02/12/2020,1.5
11893225,20459435,03/12/2020,1
11893225,30260075,03/12/2020,0.5
11893225,31619005,03/12/2020,0.25
11893225,31719355,03/12/2020,0.5
11893225,31980525,03/12/2020,0.25
11893225,32398655,03/12/2020,0.5
11893225,33252105,03/12/2020,1.5
11893225,33633755,03/12/2020,0.25
11893225,20459685,03/12/2020,1.5
11893225,33769985,03/12/2020,0.25
11893225,33849195,03/12/2020,0.25
11893225,34156075,03/12/2020,0.5
11893225,34247955,03/12/2020,0.5
11893225,34266745,03/12/2020,0.25
11893225,34606865,03/12/2020,0.5
11893225,20459685,03/12/2020,0.5
11893225,23420145,04/12/2020,0.25
11893225,20459435,04/12/2020,0.5
11893225,30260075,04/12/2020,0.5
11893225,30520675,04/12/2020,0.25
11893225,31619005,04/12/2020,0.5
11893225,31719355,04/12/2020,0.75
11893225,31980525,04/12/2020,0.5
11893225,32398655,04/12/2020,0.25
11893225,33252105,04/12/2020,0.75
11893225,33769985,04/12/2020,0.25
11893225,33849195,04/12/2020,0.25
11893225,20459685,04/12/2020,0.5
11893225,34156075,04/12/2020,0.5
11893225,34247955,04/12/2020,0.75
11893225,34266745,04/12/2020,0.5
11893225,34300805,04/12/2020,0.25
11893225,34463745,04/12/2020,0.25
11893225,34606865,04/12/2020,0.75
11893225,23420145,07/12/2020,0.5
11893225,20459435,07/12/2020,0.75
11893225,30260075,07/12/2020,0.25
11893225,30520675,07/12/2020,0.5
11893225,30520675,07/12/2020,0.5
11893225,31619005,07/12/2020,0.25
11893225,31719355,07/12/2020,0.25
11893225,31980525,07/12/2020,0.5
11893225,32398655,07/12/2020,0.25
11893225,20459685,07/12/2020,1
11893225,33252105,07/12/2020,0.25
11893225,33584175,07/12/2020,0.25
11893225,33769985,07/12/2020,0.5
11893225,33849195,07/12/2020,0.25
11893225,34247955,07/12/2020,0.75
11893225,34266745,07/12/2020,0.25
11893225,34300805,07/12/2020,1
11893225,34606865,07/12/2020,0.5
11893225,23420145,08/12/2020,0.25
11893225,20459435,08/12/2020,0.75
11893225,31619005,08/12/2020,0.5
11893225,31719355,08/12/2020,0.25
11893225,31980525,08/12/2020,0.25
11893225,33252105,08/12/2020,1.5
11893225,20459685,08/12/2020,0.5
11893225,33584175,08/12/2020,0.5
11893225,33849195,08/12/2020,0.25
11893225,34189345,08/12/2020,0.25
11893225,34266745,08/12/2020,1
11893225,34300805,08/12/2020,0.5
11893225,34606865,08/12/2020,0.5
11893225,20459435,09/12/2020,0.5
11893225,25984685,09/12/2020,1
11893225,20459685,09/12/2020,1
11893225,31719355,09/12/2020,0.5
11893225,33252105,09/12/2020,0.25
11893225,33584175,09/12/2020,2
11893225,20459685,09/12/2020,1.5
11893225,34189345,09/12/2020,0.5
11893225,34247955,09/12/2020,0.25
11893225,34266745,09/12/2020,1
11893225,34300805,09/12/2020,0.25
11893225,34606865,09/12/2020,0.5
11893225,25984685,10/12/2020,0.5
11893225,20459435,10/12/2020,0.25
11893225,31619005,10/12/2020,0.25
11893225,31719355,10/12/2020,0.25
11893225,20459685,10/12/2020,0.5
11893225,32398655,10/12/2020,0.75
11893225,33252105,10/12/2020,0.25
11893225,33584175,10/12/2020,3
11893225,34189345,10/12/2020,0.75
11893225,34247955,10/12/2020,0.5
11893225,34266745,10/12/2020,0.5
11893225,34300805,10/12/2020,0.75
11893225,25984685,11/12/2020,0.25
11893225,20459435,11/12/2020,0.75
11893225,31619005,11/12/2020,0.25
11893225,20459685,11/12/2020,0.5
11893225,31980525,11/12/2020,0.5
11893225,33252065,11/12/2020,1
11893225,33252105,11/12/2020,0.5
11893225,33584175,11/12/2020,2
11893225,33769985,11/12/2020,0.25
11893225,34189345,11/12/2020,0.25
11893225,34247955,11/12/2020,0.25
11893225,34266745,11/12/2020,0.25
11893225,34300805,11/12/2020,0.25
11893225,34606865,11/12/2020,0.25
11893225,20459685,11/12/2020,0.75
11893225,20459435,14/12/2020,0.5
11893225,27457495,14/12/2020,0.5
11893225,30520675,14/12/2020,0.5
11893225,30520675,14/12/2020,0.5
11893225,31619005,14/12/2020,0.5
11893225,31719355,14/12/2020,0.25
11893225,31980525,14/12/2020,0.25
11893225,33252065,14/12/2020,1.5
11893225,33252105,14/12/2020,0.5
11893225,20459685,14/12/2020,0.5
11893225,33584175,14/12/2020,0.5
11893225,33769985,14/12/2020,1
11893225,33849195,14/12/2020,0.25
11893225,20459685,14/12/2020,0.75
11893225,34247955,14/12/2020,0.25
11893225,34266745,14/12/2020,0.75
11893225,34300805,14/12/2020,0.25
11893225,27460185,15/12/2020,0.5
11893225,27457495,15/12/2020,0.25
11893225,20459435,15/12/2020,0.5
11893225,31619005,15/12/2020,0.25
11893225,31719355,15/12/2020,0.25
11893225,31980525,15/12/2020,0.5
11893225,33252065,15/12/2020,0.25
11893225,33252105,15/12/2020,0.25
11893225,33584175,15/12/2020,1
11893225,33849195,15/12/2020,0.5
11893225,34247955,15/12/2020,0.5
11893225,34300805,15/12/2020,0.25
11893225,20459685,15/12/2020,1
11893225,34463745,15/12/2020,0.25
11893225,34606865,15/12/2020,0.5
11893225,20459685,15/12/2020,1
11893225,27460185,16/12/2020,0.5
11893225,27457495,16/12/2020,0.25
11893225,20459435,16/12/2020,0.5
11893225,30520675,16/12/2020,0.25
11893225,30520675,16/12/2020,0.5
11893225,31619005,16/12/2020,0.5
11893225,33252105,16/12/2020,0.25
11893225,33584175,16/12/2020,1.5
11893225,20459685,16/12/2020,0.25
11893225,33849195,16/12/2020,0.5
11893225,20459685,16/12/2020,1
11893225,33963035,16/12/2020,0.5
11893225,34247955,16/12/2020,0.5
11893225,34300805,16/12/2020,0.25
11893225,35017895,16/12/2020,1
11893225,20459435,17/12/2020,0.5
11893225,27460185,17/12/2020,0.25
11893225,27457495,17/12/2020,0.5
11893225,30520675,17/12/2020,0.25
11893225,30520675,17/12/2020,0.5
11893225,33252065,17/12/2020,0.5
11893225,33252105,17/12/2020,0.5
11893225,33584175,17/12/2020,1
11893225,33963035,17/12/2020,1
11893225,34247955,17/12/2020,0.25
11893225,34300805,17/12/2020,0.5
11893225,34463745,17/12/2020,0.5
11893225,20459685,17/12/2020,1
11893225,35017895,17/12/2020,0.25
11893225,20459435,18/12/2020,0.25
11893225,27460185,18/12/2020,0.25
11893225,27457495,18/12/2020,0.5
11893225,30520675,18/12/2020,0.25
11893225,33252065,18/12/2020,0.25
11893225,20459685,18/12/2020,1
11893225,33584175,18/12/2020,2
11893225,33849195,18/12/2020,0.25
11893225,33963035,18/12/2020,0.25
11893225,34247955,18/12/2020,0.5
11893225,34300805,18/12/2020,0.5
11893225,34463745,18/12/2020,1
11893225,20459685,18/12/2020,0.5
11893225,35017895,18/12/2020,0.25
11893225,25984685,04/01/2021,0.5
11893225,20459435,04/01/2021,0.75
11893225,30260075,04/01/2021,0.5
11893225,30520675,04/01/2021,0.75
11893225,20459685,04/01/2021,0.5
11893225,20459685,04/01/2021,0.5
11893225,33584175,04/01/2021,0.25
11893225,34189345,04/01/2021,0.5
11893225,34247955,04/01/2021,0.5
11893225,34300805,04/01/2021,0.25
11893225,34463745,04/01/2021,0.25
11893225,34863765,04/01/2021,0.5
11893225,34863395,04/01/2021,0.25
11893225,35017895,04/01/2021,0.25
11893225,20459435,05/01/2021,0.5
11893225,25984685,05/01/2021,0.5
11893225,30260075,05/01/2021,0.5
11893225,30520675,05/01/2021,0.25
11893225,20459685,05/01/2021,0.25
11893225,33584175,05/01/2021,0.5
11893225,34189345,05/01/2021,0.5
11893225,34247955,05/01/2021,0.25
11893225,34300805,05/01/2021,0.25
11893225,20459685,05/01/2021,1
11893225,34463745,05/01/2021,0.25
11893225,34863765,05/01/2021,0.25
11893225,34863395,05/01/2021,0.25
11893225,35017895,05/01/2021,0.5
11893225,25984685,06/01/2021,0.25
11893225,20459435,06/01/2021,1
11893225,30260075,06/01/2021,1.5
11893225,30520675,06/01/2021,0.25
11893225,20459495,06/01/2021,0.25
11893225,33584175,06/01/2021,1.5
11893225,34189345,06/01/2021,0.25
11893225,34247955,06/01/2021,0.5
11893225,34300805,06/01/2021,0.25
11893225,20459685,06/01/2021,0.25
11893225,34463745,06/01/2021,0.25
11893225,20459685,06/01/2021,1.5
11893225,34863395,06/01/2021,0.25
11893225,34863765,06/01/2021,0.25
11893225,35017895,06/01/2021,0.5
11893225,25984685,07/01/2021,0.25
11893225,20459435,07/01/2021,0.75
11893225,30260075,07/01/2021,0.25
11893225,30520675,07/01/2021,0.25
11893225,20459495,07/01/2021,1
11893225,20459685,07/01/2021,1
11893225,20459685,07/01/2021,0.5
11893225,33584175,07/01/2021,2.5
11893225,34189345,07/01/2021,0.25
11893225,34247955,07/01/2021,0.25
11893225,34300805,07/01/2021,0.25
11893225,34463745,07/01/2021,0.25
11893225,34863765,07/01/2021,0.5
11893225,35017895,07/01/2021,0.5
11893225,25984685,08/01/2021,0.25
11893225,20459435,08/01/2021,1
11893225,30260075,08/01/2021,0.25
11893225,30520675,08/01/2021,0.25
11893225,20459495,08/01/2021,0.5
11893225,33584175,08/01/2021,0.5
11893225,34189345,08/01/2021,0.5
11893225,34247955,08/01/2021,0.25
11893225,34300805,08/01/2021,0.25
11893225,34863765,08/01/2021,0.25
11893225,35017895,08/01/2021,0.25
11893225,20459685,08/01/2021,1.5
11893225,20459685,08/01/2021,0.25
11893225,25984685,11/01/2021,0.25
11893225,20459435,11/01/2021,1
11893225,30260075,11/01/2021,0.5
11893225,30520675,11/01/2021,0.75
11893225,33584175,11/01/2021,0.75
11893225,34189345,11/01/2021,0.25
11893225,34247955,11/01/2021,0.5
11893225,20459685,11/01/2021,3
11893225,34863765,11/01/2021,0.25
11893225,35017895,11/01/2021,0.5
11893225,35445795,11/01/2021,0.75
11893225,25984685,12/01/2021,0.25
11893225,20459435,12/01/2021,0.25
11893225,30260075,12/01/2021,0.5
11893225,20459685,12/01/2021,2
11893225,33584175,12/01/2021,0.75
11893225,34189345,12/01/2021,0.5
11893225,34247955,12/01/2021,0.25
11893225,34863765,12/01/2021,0.25
11893225,35017895,12/01/2021,0.5
11893225,35201425,12/01/2021,1
11893225,35445795,12/01/2021,0.75
11893225,35511045,12/01/2021,0.25
11893225,25984685,13/01/2021,0.25
11893225,20459435,13/01/2021,0.25
11893225,30260075,13/01/2021,0.25
11893225,30520675,13/01/2021,0.25
11893225,20459685,13/01/2021,2.5
11893225,33584175,13/01/2021,2
11893225,35017895,13/01/2021,0.25
11893225,35201425,13/01/2021,0.75
11893225,35445795,13/01/2021,0.5
11893225,35511045,13/01/2021,0.75
11893225,25984685,14/01/2021,0.25
11893225,30260075,14/01/2021,0.5
